BeeP-08-2013_NODE_12_length_2519_cov_9_964783	BeeP-08-2013_filtered.bam	17.881
BeeP-08-2013_NODE_23_length_1969_cov_10_245243	BeeP-08-2013_filtered.bam	20.5973
BeeP-08-2013_NODE_42_length_1534_cov_10_426905	BeeP-08-2013_filtered.bam	24.009
BeeP-10-2013_NODE_18_length_2230_cov_8_431955	BeeP-08-2013_filtered.bam	20.7186
BeeP-17-2013_NODE_8_length_19907_cov_39_552295	BeeP-08-2013_filtered.bam	24.2899
BeeP-39-2013_NODE_11_length_2731_cov_4_241145	BeeP-08-2013_filtered.bam	13.7089
BeeP-44-2013_NODE_25_length_3775_cov_11_648999	BeeP-08-2013_filtered.bam	10.955
BeeP-45-2013_NODE_2_length_27560_cov_75_850817	BeeP-08-2013_filtered.bam	20.5418
BeeP-48-2013_NODE_90_length_1120_cov_4_774688	BeeP-08-2013_filtered.bam	13.779
BP23_NODE_30_length_5295_cov_3_328759	BeeP-05-2013_filtered.bam	32.3528
BP23_NODE_33_length_4756_cov_4_111327	BeeP-05-2013_filtered.bam	43.6161
BP23_NODE_80_length_2723_cov_3_586472	BeeP-05-2013_filtered.bam	105.7467
BP23_NODE_93_length_2467_cov_3_495311	BeeP-05-2013_filtered.bam	16.9797
BP23_NODE_124_length_2098_cov_3_839656	BeeP-05-2013_filtered.bam	10.003
BP23_NODE_133_length_1998_cov_5_282365	BeeP-05-2013_filtered.bam	79.5756
BP49_NODE_53_length_2982_cov_0_599091	BeeP-05-2013_filtered.bam	93.0205
BP49_NODE_205_length_1315_cov_0_371859	BeeP-05-2013_filtered.bam	39.9468
BeeP-02-2013_NODE_21_length_1023_cov_1_140592	BeeP-05-2013_filtered.bam	27.5995
BeeP-05-2013_NODE_1_length_24014_cov_51_703054	BeeP-05-2013_filtered.bam	110.1059
BeeP-05-2013_NODE_2_length_22364_cov_11_609414	BeeP-05-2013_filtered.bam	27.318
BeeP-05-2013_NODE_3_length_12110_cov_24_977562	BeeP-05-2013_filtered.bam	53.2846
BeeP-05-2013_NODE_5_length_9805_cov_74_240646	BeeP-05-2013_filtered.bam	172.8658
BeeP-05-2013_NODE_8_length_9152_cov_12_124959	BeeP-05-2013_filtered.bam	21.5068
BeeP-05-2013_NODE_9_length_8996_cov_12_661733	BeeP-05-2013_filtered.bam	20.0185
BeeP-05-2013_NODE_11_length_8561_cov_19_251414	BeeP-05-2013_filtered.bam	46.1301
BeeP-05-2013_NODE_16_length_7352_cov_6_741581	BeeP-05-2013_filtered.bam	15.543
BeeP-05-2013_NODE_18_length_6955_cov_10_567607	BeeP-05-2013_filtered.bam	25.2447
BeeP-05-2013_NODE_19_length_6628_cov_12_488933	BeeP-05-2013_filtered.bam	27.6286
BeeP-05-2013_NODE_21_length_6013_cov_6_524933	BeeP-05-2013_filtered.bam	13.7863
BeeP-05-2013_NODE_26_length_5231_cov_5_048312	BeeP-05-2013_filtered.bam	11.5909
BeeP-05-2013_NODE_34_length_4095_cov_5_204828	BeeP-05-2013_filtered.bam	12.6607
BeeP-05-2013_NODE_35_length_4077_cov_7_456000	BeeP-05-2013_filtered.bam	14.2292
BeeP-05-2013_NODE_37_length_3986_cov_5_761064	BeeP-05-2013_filtered.bam	13.8821
BeeP-05-2013_NODE_39_length_3826_cov_9_504935	BeeP-05-2013_filtered.bam	19.8387
BeeP-05-2013_NODE_47_length_3542_cov_10_371140	BeeP-05-2013_filtered.bam	23.9485
BeeP-05-2013_NODE_61_length_3203_cov_3_885157	BeeP-05-2013_filtered.bam	10.1116
BeeP-05-2013_NODE_67_length_3058_cov_9_438443	BeeP-05-2013_filtered.bam	13.8145
BeeP-05-2013_NODE_69_length_2993_cov_4_772977	BeeP-05-2013_filtered.bam	11.2898
BeeP-05-2013_NODE_72_length_2961_cov_6_250000	BeeP-05-2013_filtered.bam	16.1461
BeeP-05-2013_NODE_84_length_2674_cov_5_428186	BeeP-05-2013_filtered.bam	14.1785
BeeP-05-2013_NODE_86_length_2604_cov_14_952117	BeeP-05-2013_filtered.bam	22.9981
BeeP-05-2013_NODE_95_length_2490_cov_4_218815	BeeP-05-2013_filtered.bam	10.7495
BeeP-05-2013_NODE_101_length_2433_cov_9_502547	BeeP-05-2013_filtered.bam	19.1772
BeeP-05-2013_NODE_114_length_2296_cov_8_582244	BeeP-05-2013_filtered.bam	18.4429
BeeP-05-2013_NODE_124_length_2119_cov_4_335945	BeeP-05-2013_filtered.bam	10.0536
BeeP-05-2013_NODE_125_length_2118_cov_6_977462	BeeP-05-2013_filtered.bam	12.4452
BeeP-05-2013_NODE_138_length_2001_cov_4_314449	BeeP-05-2013_filtered.bam	11.243
BeeP-05-2013_NODE_144_length_1973_cov_7_103903	BeeP-05-2013_filtered.bam	15.1837
BeeP-05-2013_NODE_171_length_1805_cov_4_501736	BeeP-05-2013_filtered.bam	11.3889
BeeP-05-2013_NODE_181_length_1745_cov_7_948441	BeeP-05-2013_filtered.bam	14.4624
BeeP-05-2013_NODE_207_length_1615_cov_15_985046	BeeP-05-2013_filtered.bam	28.4694
BeeP-05-2013_NODE_255_length_1354_cov_6_890368	BeeP-05-2013_filtered.bam	10.488
BeeP-05-2013_NODE_278_length_1292_cov_6_314403	BeeP-05-2013_filtered.bam	14.5203
BeeP-05-2013_NODE_813_length_571_cov_5_483806	BeeP-05-2013_filtered.bam	12.4333
BeeP-06-2013_NODE_39_length_3085_cov_6_438830	BeeP-05-2013_filtered.bam	29.4467
BeeP-10-2013_NODE_18_length_2230_cov_8_431955	BeeP-05-2013_filtered.bam	179.5717
BeeP-11-2013_NODE_21_length_35978_cov_76_160135	BeeP-05-2013_filtered.bam	18.291
BeeP-11-2013_NODE_333_length_3670_cov_6_497356	BeeP-05-2013_filtered.bam	19.5381
BeeP-11-2013_NODE_397_length_3255_cov_102_383260	BeeP-05-2013_filtered.bam	23.4111
BeeP-11-2013_NODE_697_length_2245_cov_54_110240	BeeP-05-2013_filtered.bam	14.3011
BeeP-11-2013_NODE_857_length_1992_cov_6_365535	BeeP-05-2013_filtered.bam	10.1662
BeeP-11-2013_NODE_1422_length_1476_cov_3_888492	BeeP-05-2013_filtered.bam	18.3858
BeeP-16-2013_NODE_40_length_2296_cov_5_039207	BeeP-05-2013_filtered.bam	11.309
BeeP-16-2013_NODE_109_length_1480_cov_4_492516	BeeP-05-2013_filtered.bam	55.8142
BeeP-17-2013_NODE_8_length_19907_cov_39_552295	BeeP-05-2013_filtered.bam	126.2752
BeeP-25-2013_NODE_5_length_17853_cov_62_678330	BeeP-05-2013_filtered.bam	12.048
BeeP-25-2013_NODE_25_length_6421_cov_29_401482	BeeP-05-2013_filtered.bam	12.7802
BeeP-25-2013_NODE_29_length_6202_cov_80_933224	BeeP-05-2013_filtered.bam	10.1411
BeeP-25-2013_NODE_33_length_5506_cov_70_762019	BeeP-05-2013_filtered.bam	16.9072
BeeP-25-2013_NODE_46_length_4208_cov_136_278141	BeeP-05-2013_filtered.bam	28.204
BeeP-25-2013_NODE_87_length_3208_cov_12_163845	BeeP-05-2013_filtered.bam	16.4365
BeeP-25-2013_NODE_159_length_2305_cov_17_846948	BeeP-05-2013_filtered.bam	17.8472
BeeP-25-2013_NODE_298_length_1626_cov_71_344093	BeeP-05-2013_filtered.bam	31.4793
BeeP-32-2013_NODE_20_length_2560_cov_5_010068	BeeP-05-2013_filtered.bam	16.6675
BeeP-32-2013_NODE_86_length_1383_cov_8_031394	BeeP-05-2013_filtered.bam	13.3442
BeeP-34-2013_NODE_22_length_3589_cov_3_437358	BeeP-05-2013_filtered.bam	24.1236
BeeP-35-2013_NODE_306_length_2823_cov_5_052440	BeeP-05-2013_filtered.bam	15.919
BeeP-35-2013_NODE_318_length_2754_cov_3_709376	BeeP-05-2013_filtered.bam	10.6965
BeeP-38-2013_NODE_6_length_7660_cov_6_359356	BeeP-05-2013_filtered.bam	79.7942
BeeP-38-2013_NODE_52_length_1431_cov_3_439439	BeeP-05-2013_filtered.bam	25.2218
BeeP-38-2013_NODE_83_length_1133_cov_11_842803	BeeP-05-2013_filtered.bam	18.6748
BeeP-39-2013_NODE_11_length_2731_cov_4_241145	BeeP-05-2013_filtered.bam	53.1254
BeeP-44-2013_NODE_25_length_3775_cov_11_648999	BeeP-05-2013_filtered.bam	69.9798
BeeP-45-2013_NODE_2_length_27560_cov_75_850817	BeeP-05-2013_filtered.bam	96.4485
BeeP-47-2013_NODE_219_length_1028_cov_7_908517	BeeP-05-2013_filtered.bam	22.3847
BeeP-48-2013_NODE_90_length_1120_cov_4_774688	BeeP-05-2013_filtered.bam	35.8906
BeeP-49-2013_NODE_226_length_1983_cov_42_520986	BeeP-05-2013_filtered.bam	17.1229
BeeP-49-2013_NODE_240_length_1926_cov_3_658194	BeeP-05-2013_filtered.bam	23.5895
BP23_NODE_133_length_1998_cov_5_282365	BeeP-18-2013_filtered.bam	11.0231
BP46_NODE_135_length_1501_cov_0_757971	BeeP-18-2013_filtered.bam	10.2506
BP49_NODE_11_length_9320_cov_2_263833	BeeP-18-2013_filtered.bam	19.9785
BeeP-10-2013_NODE_18_length_2230_cov_8_431955	BeeP-18-2013_filtered.bam	15.5987
BeeP-17-2013_NODE_8_length_19907_cov_39_552295	BeeP-18-2013_filtered.bam	13.943
BeeP-18-2013_NODE_2_length_6916_cov_7_764439	BeeP-18-2013_filtered.bam	17.976
BeeP-18-2013_NODE_3_length_5781_cov_8_383766	BeeP-18-2013_filtered.bam	19.0558
BeeP-18-2013_NODE_4_length_5465_cov_6_748886	BeeP-18-2013_filtered.bam	17.225
BeeP-18-2013_NODE_5_length_4857_cov_6_887029	BeeP-18-2013_filtered.bam	16.4451
BeeP-18-2013_NODE_37_length_1631_cov_7_969112	BeeP-18-2013_filtered.bam	18.8506
BeeP-18-2013_NODE_64_length_1184_cov_6_152665	BeeP-18-2013_filtered.bam	14.3882
BeeP-45-2013_NODE_2_length_27560_cov_75_850817	BeeP-18-2013_filtered.bam	11.1607
BeeP-14-2013_NODE_2_length_6247_cov_6_674392	BeeP-14-2013_filtered.bam	16.7383
BP49_NODE_2_length_32306_cov_7_451888	BeeP-22-2013_filtered.bam	10.7544
BP50_NODE_6_length_32162_cov_68_937486	BeeP-22-2013_filtered.bam	85.0081
BeeP-21-2013_NODE_1_length_4547_cov_8_681432	BeeP-21-2013_filtered.bam	20.8263
BP19_NODE_3_length_17422_cov_18_925264	BeeP-16-2013_filtered.bam	38.9146
BP23_NODE_80_length_2723_cov_3_586472	BeeP-16-2013_filtered.bam	14.4718
BP23_NODE_133_length_1998_cov_5_282365	BeeP-16-2013_filtered.bam	21.6063
BP41_NODE_35_length_2333_cov_0_440778	BeeP-16-2013_filtered.bam	312.9721
BP41_NODE_101_length_1244_cov_0_388246	BeeP-16-2013_filtered.bam	221.8173
BP41_NODE_220_length_761_cov_0_676562	BeeP-16-2013_filtered.bam	448.0082
BP44_NODE_257_length_517_cov_0_621212	BeeP-16-2013_filtered.bam	76.3398
BP49_NODE_53_length_2982_cov_0_599091	BeeP-16-2013_filtered.bam	10.8902
BP9_NODE_11_length_1519_cov_0_273963	BeeP-16-2013_filtered.bam	20.4297
BP9_NODE_16_length_1376_cov_0_393625	BeeP-16-2013_filtered.bam	10.8031
BP9_NODE_33_length_1092_cov_0_629248	BeeP-16-2013_filtered.bam	73.2712
BeeP-02-2013_NODE_21_length_1023_cov_1_140592	BeeP-16-2013_filtered.bam	15.4103
BeeP-06-2013_NODE_39_length_3085_cov_6_438830	BeeP-16-2013_filtered.bam	20.8303
BeeP-10-2013_NODE_18_length_2230_cov_8_431955	BeeP-16-2013_filtered.bam	60.6558
BeeP-16-2013_NODE_4_length_8336_cov_219_954474	BeeP-16-2013_filtered.bam	378.4619
BeeP-16-2013_NODE_5_length_7169_cov_8_529893	BeeP-16-2013_filtered.bam	17.9812
BeeP-16-2013_NODE_10_length_5174_cov_6_264273	BeeP-16-2013_filtered.bam	15.0237
BeeP-16-2013_NODE_15_length_3408_cov_6_558691	BeeP-16-2013_filtered.bam	15.8809
BeeP-16-2013_NODE_20_length_3263_cov_201_920276	BeeP-16-2013_filtered.bam	408.9602
BeeP-16-2013_NODE_21_length_3256_cov_250_346650	BeeP-16-2013_filtered.bam	479.2022
BeeP-16-2013_NODE_22_length_3184_cov_240_087222	BeeP-16-2013_filtered.bam	360.5188
BeeP-16-2013_NODE_27_length_3017_cov_11_950000	BeeP-16-2013_filtered.bam	27.566
BeeP-16-2013_NODE_28_length_2896_cov_5_362895	BeeP-16-2013_filtered.bam	11.808
BeeP-16-2013_NODE_35_length_2466_cov_5_595228	BeeP-16-2013_filtered.bam	11.2847
BeeP-16-2013_NODE_40_length_2296_cov_5_039207	BeeP-16-2013_filtered.bam	12.2448
BeeP-16-2013_NODE_45_length_2243_cov_16_425208	BeeP-16-2013_filtered.bam	42.673
BeeP-16-2013_NODE_49_length_2161_cov_7_022073	BeeP-16-2013_filtered.bam	16.6455
BeeP-16-2013_NODE_53_length_2061_cov_40_463710	BeeP-16-2013_filtered.bam	102.5397
BeeP-16-2013_NODE_81_length_1726_cov_9_112796	BeeP-16-2013_filtered.bam	20.1324
BeeP-16-2013_NODE_233_length_1008_cov_27_819549	BeeP-16-2013_filtered.bam	64.7153
BeeP-17-2013_NODE_8_length_19907_cov_39_552295	BeeP-16-2013_filtered.bam	48.9538
BeeP-17-2013_NODE_109_length_1667_cov_4_089937	BeeP-16-2013_filtered.bam	22.8315
BeeP-25-2013_NODE_24_length_6564_cov_29_042547	BeeP-16-2013_filtered.bam	10.9132
BeeP-25-2013_NODE_46_length_4208_cov_136_278141	BeeP-16-2013_filtered.bam	23.2049
BeeP-25-2013_NODE_298_length_1626_cov_71_344093	BeeP-16-2013_filtered.bam	27.7074
BeeP-25-2013_NODE_350_length_1513_cov_6_658774	BeeP-16-2013_filtered.bam	10.8811
BeeP-35-2013_NODE_357_length_2559_cov_124_907333	BeeP-16-2013_filtered.bam	68.5964
BeeP-35-2013_NODE_1082_length_1389_cov_52_970274	BeeP-16-2013_filtered.bam	35.7107
BeeP-37-2013_NODE_2_length_40678_cov_31_109505	BeeP-16-2013_filtered.bam	405.0456
BeeP-39-2013_NODE_11_length_2731_cov_4_241145	BeeP-16-2013_filtered.bam	21.6966
BeeP-44-2013_NODE_25_length_3775_cov_11_648999	BeeP-16-2013_filtered.bam	18.567
BeeP-45-2013_NODE_2_length_27560_cov_75_850817	BeeP-16-2013_filtered.bam	32.2743
BeeP-48-2013_NODE_90_length_1120_cov_4_774688	BeeP-16-2013_filtered.bam	12.3627
BeeP-36-2013_NODE_1_length_32049_cov_19_863443	BeeP-36-2013_filtered.bam	42.9408
BeeP-09-2013_NODE_6_length_6240_cov_56_751420	BeeP-23-2013_filtered.bam	11.3001
BP23_NODE_33_length_4756_cov_4_111327	BeeP-32-2013_filtered.bam	10.2063
BP23_NODE_80_length_2723_cov_3_586472	BeeP-32-2013_filtered.bam	13.0211
BP23_NODE_133_length_1998_cov_5_282365	BeeP-32-2013_filtered.bam	26.1369
BeeP-05-2013_NODE_11_length_8561_cov_19_251414	BeeP-32-2013_filtered.bam	20.2578
BeeP-06-2013_NODE_39_length_3085_cov_6_438830	BeeP-32-2013_filtered.bam	11.595
BeeP-09-2013_NODE_6_length_6240_cov_56_751420	BeeP-32-2013_filtered.bam	37.8063
BeeP-10-2013_NODE_18_length_2230_cov_8_431955	BeeP-32-2013_filtered.bam	52.704
BeeP-17-2013_NODE_8_length_19907_cov_39_552295	BeeP-32-2013_filtered.bam	34.53
BeeP-25-2013_NODE_46_length_4208_cov_136_278141	BeeP-32-2013_filtered.bam	13.666
BeeP-25-2013_NODE_159_length_2305_cov_17_846948	BeeP-32-2013_filtered.bam	10.329
BeeP-32-2013_NODE_4_length_5169_cov_6_513747	BeeP-32-2013_filtered.bam	14.0657
BeeP-32-2013_NODE_34_length_2245_cov_6_156365	BeeP-32-2013_filtered.bam	12.6912
BeeP-32-2013_NODE_86_length_1383_cov_8_031394	BeeP-32-2013_filtered.bam	13.7859
BeeP-39-2013_NODE_11_length_2731_cov_4_241145	BeeP-32-2013_filtered.bam	13.9876
BeeP-44-2013_NODE_25_length_3775_cov_11_648999	BeeP-32-2013_filtered.bam	17.7825
BeeP-45-2013_NODE_2_length_27560_cov_75_850817	BeeP-32-2013_filtered.bam	22.7682
BeeP-49-2013_NODE_226_length_1983_cov_42_520986	BeeP-32-2013_filtered.bam	10.2754
BP26_NODE_12_length_3357_cov_1_053770	BeeP-34-2013_filtered.bam	15.7901
BeeP-05-2013_NODE_11_length_8561_cov_19_251414	BeeP-34-2013_filtered.bam	13.212
BeeP-34-2013_NODE_31_length_2776_cov_4_152279	BeeP-34-2013_filtered.bam	10.0491
BeeP-34-2013_NODE_44_length_2144_cov_4_907112	BeeP-34-2013_filtered.bam	11.2016
BeeP-34-2013_NODE_49_length_2009_cov_4_048137	BeeP-34-2013_filtered.bam	10.3605
BeeP-34-2013_NODE_57_length_1860_cov_4_348289	BeeP-34-2013_filtered.bam	11.1848
BeeP-34-2013_NODE_61_length_1796_cov_4_495055	BeeP-34-2013_filtered.bam	10.6293
BeeP-34-2013_NODE_109_length_1209_cov_6_444346	BeeP-34-2013_filtered.bam	17.7554
BeeP-40-2013_NODE_1_length_35804_cov_20_796932	BeeP-40-2013_filtered.bam	48.1753
BeeP-40-2013_NODE_2_length_22889_cov_16_754778	BeeP-40-2013_filtered.bam	40.6236
BeeP-40-2013_NODE_3_length_15100_cov_12_750183	BeeP-40-2013_filtered.bam	26.3031
BeeP-40-2013_NODE_4_length_11741_cov_15_922068	BeeP-40-2013_filtered.bam	39.4132
BeeP-40-2013_NODE_5_length_8924_cov_11_777326	BeeP-40-2013_filtered.bam	27.8545
BeeP-40-2013_NODE_6_length_8648_cov_17_423521	BeeP-40-2013_filtered.bam	44.1711
BeeP-40-2013_NODE_7_length_8325_cov_15_108632	BeeP-40-2013_filtered.bam	37.4044
BeeP-40-2013_NODE_8_length_7519_cov_17_033190	BeeP-40-2013_filtered.bam	39.3665
BeeP-40-2013_NODE_12_length_4719_cov_10_172555	BeeP-40-2013_filtered.bam	23.1837
BeeP-40-2013_NODE_13_length_4395_cov_13_381427	BeeP-40-2013_filtered.bam	29.2121
BeeP-40-2013_NODE_16_length_4186_cov_18_066196	BeeP-40-2013_filtered.bam	43.6257
BeeP-40-2013_NODE_24_length_2448_cov_12_017714	BeeP-40-2013_filtered.bam	29.9153
BeeP-40-2013_NODE_197_length_543_cov_5_287554	BeeP-40-2013_filtered.bam	10.623
BP10_NODE_286_length_1543_cov_0_469058	BeeP-25-2013_filtered.bam	16.9077
BP12_NODE_55_length_2087_cov_0_668871	BeeP-25-2013_filtered.bam	14.2436
BP19_NODE_16_length_6089_cov_4_880697	BeeP-25-2013_filtered.bam	10.5567
BP19_NODE_889_length_568_cov_0_395973	BeeP-25-2013_filtered.bam	12.6667
BP1_NODE_51_length_2034_cov_0_311030	BeeP-25-2013_filtered.bam	11.7187
BP23_NODE_11_length_12964_cov_6_093436	BeeP-25-2013_filtered.bam	11.2655
BP23_NODE_19_length_8425_cov_4_798892	BeeP-25-2013_filtered.bam	26.6121
BP23_NODE_24_length_6220_cov_1_540580	BeeP-25-2013_filtered.bam	16.9897
BP23_NODE_30_length_5295_cov_3_328759	BeeP-25-2013_filtered.bam	65.7899
BP23_NODE_33_length_4756_cov_4_111327	BeeP-25-2013_filtered.bam	165.3043
BP23_NODE_80_length_2723_cov_3_586472	BeeP-25-2013_filtered.bam	103.3892
BP23_NODE_93_length_2467_cov_3_495311	BeeP-25-2013_filtered.bam	165.6441
BP23_NODE_124_length_2098_cov_3_839656	BeeP-25-2013_filtered.bam	57.5375
BP23_NODE_133_length_1998_cov_5_282365	BeeP-25-2013_filtered.bam	259.2325
BP23_NODE_386_length_994_cov_0_592211	BeeP-25-2013_filtered.bam	13.0138
BP24_NODE_174_length_1862_cov_3_390006	BeeP-25-2013_filtered.bam	25.2396
BP24_NODE_611_length_1219_cov_0_416211	BeeP-25-2013_filtered.bam	10.219
BP24_NODE_1172_length_930_cov_0_384425	BeeP-25-2013_filtered.bam	13.1169
BP27_NODE_11_length_4545_cov_1_663427	BeeP-25-2013_filtered.bam	17.9502
BP27_NODE_12_length_4472_cov_1_362445	BeeP-25-2013_filtered.bam	10.7216
BP27_NODE_19_length_3557_cov_1_442957	BeeP-25-2013_filtered.bam	15.6108
BP27_NODE_25_length_3136_cov_2_776783	BeeP-25-2013_filtered.bam	14.2765
BP31_NODE_2_length_8296_cov_2_699817	BeeP-25-2013_filtered.bam	90.8582
BP31_NODE_15_length_3196_cov_1_176585	BeeP-25-2013_filtered.bam	157.2045
BP3_NODE_16_length_4554_cov_14_064065	BeeP-25-2013_filtered.bam	21.6644
BP41_NODE_101_length_1244_cov_0_388246	BeeP-25-2013_filtered.bam	47.1556
BP46_NODE_35_length_2730_cov_0_451514	BeeP-25-2013_filtered.bam	21.1575
BP46_NODE_135_length_1501_cov_0_757971	BeeP-25-2013_filtered.bam	20.9975
BP48_NODE_1_length_11486_cov_2_240915	BeeP-25-2013_filtered.bam	11.4494
BP49_NODE_11_length_9320_cov_2_263833	BeeP-25-2013_filtered.bam	11.3319
BP49_NODE_53_length_2982_cov_0_599091	BeeP-25-2013_filtered.bam	190.2628
BP49_NODE_205_length_1315_cov_0_371859	BeeP-25-2013_filtered.bam	163.2336
BP50_NODE_24_length_3718_cov_2_870726	BeeP-25-2013_filtered.bam	16.7167
BP50_NODE_124_length_1709_cov_0_481108	BeeP-25-2013_filtered.bam	63.1264
BP9_NODE_33_length_1092_cov_0_629248	BeeP-25-2013_filtered.bam	20.611
BeeP-02-2013_NODE_21_length_1023_cov_1_140592	BeeP-25-2013_filtered.bam	127.3626
BeeP-05-2013_NODE_9_length_8996_cov_12_661733	BeeP-25-2013_filtered.bam	109.4114
BeeP-05-2013_NODE_11_length_8561_cov_19_251414	BeeP-25-2013_filtered.bam	53.5916
BeeP-05-2013_NODE_19_length_6628_cov_12_488933	BeeP-25-2013_filtered.bam	24.2442
BeeP-05-2013_NODE_21_length_6013_cov_6_524933	BeeP-25-2013_filtered.bam	14.0967
BeeP-05-2013_NODE_39_length_3826_cov_9_504935	BeeP-25-2013_filtered.bam	20.6293
BeeP-05-2013_NODE_67_length_3058_cov_9_438443	BeeP-25-2013_filtered.bam	10.8133
BeeP-05-2013_NODE_81_length_2744_cov_2_762280	BeeP-25-2013_filtered.bam	30.4098
BeeP-05-2013_NODE_84_length_2674_cov_5_428186	BeeP-25-2013_filtered.bam	15.1364
BeeP-05-2013_NODE_86_length_2604_cov_14_952117	BeeP-25-2013_filtered.bam	23.0077
BeeP-05-2013_NODE_125_length_2118_cov_6_977462	BeeP-25-2013_filtered.bam	27.1097
BeeP-05-2013_NODE_140_length_1993_cov_3_420668	BeeP-25-2013_filtered.bam	35.3229
BeeP-05-2013_NODE_207_length_1615_cov_15_985046	BeeP-25-2013_filtered.bam	27.7757
BeeP-05-2013_NODE_246_length_1389_cov_2_635671	BeeP-25-2013_filtered.bam	21.8526
BeeP-05-2013_NODE_338_length_1137_cov_2_747170	BeeP-25-2013_filtered.bam	10.7355
BeeP-05-2013_NODE_862_length_549_cov_0_934322	BeeP-25-2013_filtered.bam	70.576
BeeP-06-2013_NODE_39_length_3085_cov_6_438830	BeeP-25-2013_filtered.bam	218.469
